object_kind	run_key	object_id	object_start_time	object_end_time	intersection_status	authority_status	overlap_start	overlap_end	overlap_seconds	fraction_of_object_lifetime	fraction_of_episode_lifetime
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	7	1781658300	1781670000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	8	1781670600	1781694300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	9	1781724000	1781731800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	10	1781759700	1781772300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	11	1781796900	1781804700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	12	1781808600	1781818800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	13	1781831700	1781840400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	14	1781842500	1781856000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	15	1781898900	1782086400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	1	1781514000	1781534100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	2	1781536800	1781555700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	3	1781563500	1781574900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	4	1781592600	1781615700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	5	1781638500	1781644800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	6	1781647800	1781664000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	7	1781670000	1781676300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	8	1781694300	1781729700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	9	1781731800	1781765400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	10	1781772300	1781802600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	11	1781804700	1781814300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	12	1781818800	1781837400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	13	1781840400	1781848500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	14	1781856000	1781904600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783905600	1783915800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	2	1783984200	1784000700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	3	1784054400	1784066400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	4	1784068200	1784084100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	5	1784091000	1784107500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	6	1784148000	1784174700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	7	1784181300	1784194200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	8	1784229000	1784239200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	9	1784250900	1784259000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	1	1783915800	1783993500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	2	1784000700	1784060100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	3	1784066400	1784077500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	4	1784084100	1784096700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	5	1784107500	1784153700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	6	1784174700	1784187000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	7	1784194200	1784234700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	8	1784239200	1784256600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	9	1784259000	1784505600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785718800	1785740400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	2	1785741000	1785749700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	3	1785784200	1785792600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	4	1785793200	1785820200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	5	1785820800	1785835800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	6	1785873600	1785892500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	7	1785893100	1785901500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	8	1785905400	1785923100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	9	1785926400	1785935400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	10	1785938700	1785960600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	11	1785961800	1785980700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	12	1785994800	1786008600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	13	1786043700	1786060200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	1	1785740400	1785746700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	2	1785749700	1785789900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	3	1785792600	1785798900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	4	1785820200	1785826500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	5	1785835800	1785879300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	6	1785892500	1785898800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	7	1785901500	1785911100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	8	1785923100	1785932100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	9	1785935400	1785944400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	10	1785960600	1785967500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	11	1785980700	1786000500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	12	1786008600	1786049400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	13	1786060200	1786060800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	1	1768189800	1768202400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	2	1768219500	1768235400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	3	1768247100	1768270500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	4	1768300800	1768313700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	5	1768327800	1768335600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	6	1768344000	1768358400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	7	1768423800	1768432800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	8	1768479900	1768494000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	9	1768499700	1768511700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	10	1768514100	1768532100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	11	1768544100	1768552200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	12	1768552800	1768563300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	13	1768568400	1768577700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	14	1768587300	1768780800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	1	1768202400	1768225200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	2	1768235400	1768252800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	3	1768270500	1768306500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	4	1768313700	1768333500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	5	1768335600	1768353300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	6	1768358400	1768429500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	7	1768432800	1768485600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	8	1768494000	1768505400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	9	1768511700	1768519800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	10	1768532100	1768549800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	11	1768552200	1768558500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	12	1768563300	1768574100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	13	1768577700	1768593000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	1	1771211400	1771224000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	2	1771232700	1771259400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	3	1771261800	1771297200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	4	1771360200	1771377600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	5	1771386900	1771397700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	6	1771401000	1771411500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	7	1771415100	1771423200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	8	1771434000	1771450500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	9	1771454100	1771477200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	10	1771482000	1771497000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	11	1771502400	1771514400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	12	1771533900	1771543500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	13	1771574100	1771585800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	14	1771595400	1771609500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	15	1771620900	1771804800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	1	1771224000	1771238400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	2	1771259400	1771267500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
